form,control,ctype,text,align,dock,anchor,match,port_hint,status,notes
InstallationManagerEditor,PicHeading,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LbHeading,?,"""Manage your Mod Installation Sets so you can reinstall your Mods after a fresh NW"" &",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/doc_organiser.py | vaultkeeper/ui/dialogs/mod_play_viewer.py,AUTO-PORTED,
InstallationManagerEditor,BhInstallationManager,?,"""ButtonLabel1""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
InstallationManagerEditor,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,MiStatus,?,"""Info""",System.Drawing.ContentAlignment.TopRight,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LbUpdatedHdg,?,"""Updated:""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LbUpdated,?,"""20 Dec 2017 at 04:30:33 pm""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,BtApply,?,"""&Apply""",,,System.Windows.Forms.AnchorStyles.Left,comment,vaultkeeper/ui/dialogs/character_filter.py,AUTO-PORTED,matched in comment/docstring
InstallationManagerEditor,BtSave,?,"""&Save""",,,System.Windows.Forms.AnchorStyles.Left,strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
InstallationManagerEditor,BtCancel,?,"""Canc&el""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
InstallationManagerEditor,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
InstallationManagerEditor,ScMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,ScSets,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LpSets,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LbSets,?,"""Installation Sets""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LvSets,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,ColumnHeaderPlus1,?,"""Installation Sets""",,,,none,,GAP?,
InstallationManagerEditor,LpGroupSelector,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LbGroupSelector,?,"""Group Selector""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LvGroupSelector,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,ColumnHeaderPlus4,?,"""Groups""",,,,none,,GAP?,
InstallationManagerEditor,ScGroups,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LpGroups,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LbGroups,?,"""Set Name""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LvGroups,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
InstallationManagerEditor,ColumnHeaderPlus2,?,"""Groups""",,,,none,,GAP?,
InstallationManagerEditor,LpMods,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,LbMods,?,"""Group Name""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
InstallationManagerEditor,LvMods,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
InstallationManagerEditor,ColumnHeaderPlus3,?,"""Modules""",,,,none,,GAP?,
InstallationManagerEditor,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
InstallationManagerEditor,LpToolstrip,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
InstallationManagerEditor,TsActions,?,"""ToolStrip1""",,,,none,,GAP?,
InstallationManagerEditor,TsCheckpoint,?,"""&Checkpoint""",,,,none,,GAP?,
InstallationManagerEditor,TsCreateSet,?,"""Cre&ate Set""",,,,none,,GAP?,
InstallationManagerEditor,TsRename,?,"""Re&name""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
InstallationManagerEditor,TsPrune,?,"""&Prune""",,,,none,,GAP?,
InstallationManagerEditor,TsDelete,?,"""&Delete""",,,,strong,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,
InstallationManagerEditor,TsSortBy,?,"""Sort &By""",,,,none,,GAP?,
InstallationManagerEditor,TsCreated,?,"""&Created""",,,,none,,GAP?,
InstallationManagerEditor,TsUpdated,?,"""&Updated""",,,,comment,vaultkeeper/ui/main_window.py | vaultkeeper/ui/quick_toolbar.py,AUTO-PORTED,matched in comment/docstring
InstallationManagerEditor,TsSetName,?,"""&Name""",,,,none,,GAP?,
InstallationManagerEditor,TsAscending,?,"""&Ascending""",,,,none,,GAP?,
InstallationManagerEditor,TsDescending,?,"""&Descending""",,,,none,,GAP?,
InstallationManagerEditor,TsGroupSelector,?,"""Select&or""",,,,none,,GAP?,
InstallationManagerEditor,SplitterLine3,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
InstallationManagerEditor,ToolStripSeparator1,ToolStripSeparator,,,,,none,,GAP?,
InstallationManagerEditor,ToolStripSeparator2,ToolStripSeparator,,,,,none,,GAP?,
InstallationManagerEditor,ImCheckBoxes,ImageList,,,,,none,,GAP?,
InstallationManagerEditor,ImSelectorCheckBoxes,ImageList,,,,,none,,GAP?,
InstallationManagerEditor,ToolStripSeparator3,ToolStripSeparator,,,,,none,,GAP?,
InstallationManagerEditor,CmActions,ContextMenuStrip,,,,,none,,GAP?,
MenuItemEditor,TlRunMenuEditor,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
MenuItemEditor,TlActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
MenuItemEditor,BtSave,?,"""Save""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",strong,vaultkeeper/ui/dialogs/wizard_builder.py,AUTO-PORTED,
MenuItemEditor,BtCancel,?,"""Cancel""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,MlErrors,?,"""Error messages""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,LbMenuTextInfo,?,"""The text you enter is displayed on the list of items that are displayed when you "" &",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,LbMenuText,?,"""Menu Text:""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,LbLocation,?,"""Location Type:""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,TlProgramPath,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
MenuItemEditor,TxLocation,?,"""Location information""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,BhBrowseLocation,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
MenuItemEditor,LbLocationInfo,?,"""Type in the full path of the program's executable file or click the Browse button"" &",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,TlProgramName,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
MenuItemEditor,TxMenuText,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,PbCharCount,?,"""1 of 35 chars used.""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
MenuItemEditor,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
MenuItemEditor,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModExplorer,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,ScMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,LvExplorer,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,ChProfile,?,"""Mod Filter""",,,,none,,GAP?,
ModExplorer,ChRating,?,"""Rating""",,,,none,,GAP?,
ModExplorer,ChWeapon,?,"""Weapon""",,,,none,,GAP?,
ModExplorer,ChStart,?,"""Start""",,,,none,,GAP?,
ModExplorer,ChEnd,?,"""End""",,,,none,,GAP?,
ModExplorer,ChHench,?,"""Hench""",,,,none,,GAP?,
ModExplorer,CmCopyNames,?,"""Copy Mod Names""",,,,none,,GAP?,
ModExplorer,CmAddToRecentMods,?,"""Add to Recent Mods""",,,,none,,GAP?,
ModExplorer,ScDetails,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/main_window.py,AUTO-PORTED,
ModExplorer,LpNotes,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,RtbNotes,?,"""""",,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,LbModLink,?,"""Mod Name""",System.Drawing.ContentAlignment.MiddleLeft,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModExplorer,SpEditLine,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModExplorer,RttNotes,?,"""RichTextToolbar1""",,,,none,,GAP?,
ModExplorer,LvPlayTimes,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,ChCompleted,?,"""Completed""",,,,none,,GAP?,
ModExplorer,ChTimePlayed,?,"""Time Played""",,,,none,,GAP?,
ModExplorer,ChUser,?,"""User""",,,,none,,GAP?,
ModExplorer,SplitterLine4,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModExplorer,LpFilters,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,LvGroupFilters,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,ColumnHeaderPlus7,?,"""Group Filter""",,,,none,,GAP?,
ModExplorer,LvPrefixFilters,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,ColumnHeaderPlus8,?,"""Mod Prefix Filter""",,,,none,,GAP?,
ModExplorer,SplitterLine3,?,,,,,none,,GAP?,
ModExplorer,TsMenu,?,"""ToolStrip1""",,,,none,,GAP?,
ModExplorer,TsModStateFilter,?,"""Mod State Filter""",,,,none,,GAP?,
ModExplorer,TsStateClear,?,"""Clear""",,,,none,,GAP?,
ModExplorer,TsStateGreater,?,"""More files installed""",,,,none,,GAP?,
ModExplorer,TsStateLess,?,"""Less files installed""",,,,none,,GAP?,
ModExplorer,TsStateEqual,?,"""Matching Mod State""",,,,none,,GAP?,
ModExplorer,TxModFilter,?,"""Mod Filter""",,,,none,,GAP?,
ModExplorer,TxRating,?,"""Rating Filter""",,,,none,,GAP?,
ModExplorer,TxWeapon,?,"""Weapon Filter""",,,,none,,GAP?,
ModExplorer,TxStart,?,"""Start""",,,,none,,GAP?,
ModExplorer,TxEnd,?,"""End""",,,,none,,GAP?,
ModExplorer,TxHench,?,"""Hench""",,,,comment,vaultkeeper/ui/dialogs/mod_properties.py,AUTO-PORTED,matched in comment/docstring
ModExplorer,TsClearTextFilters,?,"""Clear""",,,,none,,GAP?,
ModExplorer,TxNotesFilter,?,"""Notes Filter""",,,,none,,GAP?,
ModExplorer,TsClearNotesFilter,?,"""Clear""",,,,none,,GAP?,
ModExplorer,TsModFiles,?,"""&Mod Files""",,,,none,,GAP?,
ModExplorer,TsInstallers,?,"""In&stallers""",,,,none,,GAP?,
ModExplorer,TsRestorers,?,"""&Restorers""",,,,none,,GAP?,
ModExplorer,TsIgnoreFilters,?,"""&Filters On""",,,,none,,GAP?,
ModExplorer,TsTools,?,"""&Tools""",,,,none,,GAP?,
ModExplorer,TsUndoGroups,?,"""&Undo Group Changes""",,,,none,,GAP?,
ModExplorer,TsAddPrefix,?,"""&Add Prefix Filter""",,,,none,,GAP?,
ModExplorer,TsEditPrefix,?,"""&Edit Prefix Filter""",,,,none,,GAP?,
ModExplorer,TsUndoPrefix,?,"""U&ndo Prefix Changes""",,,,none,,GAP?,
ModExplorer,TsRemovePrefix,?,"""&Remove Prefix""",,,,none,,GAP?,
ModExplorer,TsCopyNames,?,"""Copy Mod &Names""",,,,none,,GAP?,
ModExplorer,TsAddToRecentMods,?,"""Add to Recent Mods""",,,,none,,GAP?,
ModExplorer,TsHelpExplorer,?,"""ToolStripButton1""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModExplorer,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModExplorer,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModExplorer,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModExplorer,BtSelect,?,"""Select""",,,,none,,GAP?,
ModExplorer,BtClose,?,"""Close""",,,,none,,GAP?,
ModExplorer,TsStatus,?,"""ToolStrip1""",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
ModExplorer,LbMods,?,"""Mods:""",,,,none,,GAP?,
ModExplorer,LbModTotals,?,"""120/154""",,,,none,,GAP?,
ModExplorer,LbFiltered,?,"""Filtered Mods:""",,,,none,,GAP?,
ModExplorer,LbModsFiltered,?,"""232/500""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
ModExplorer,LbGroup,?,"""Group:""",System.Drawing.ContentAlignment.MiddleRight,,,none,,GAP?,
ModExplorer,LbGroupName,?,"""100.  Group Name Text""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
ModExplorer,ToolStripSeparator3,?,,System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModExplorer,TsCharacter,?,"""ToolStripButton1""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModExplorer,MgStatus,?,"""Status Information""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
ModExplorer,LbPlayedInfo,?,"""Played Info""",,,,none,,GAP?,
ModExplorer,CmClear,?,"""Clear""",,,,none,,GAP?,
ModExplorer,CmGreater,?,"""Better than""",,,,none,,GAP?,
ModExplorer,CmLess,?,"""Worse than""",,,,none,,GAP?,
ModExplorer,CmEqual,?,"""Matches""",,,,none,,GAP?,
ModExplorer,ImDefaultCheckBox,ImageList,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator1,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator2,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,TsMarker,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,CmRatingsFilter,ContextMenuStrip,,,,,none,,GAP?,
ModExplorer,CmRatingSeparator,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator4,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator5,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator6,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,BgNotes,System.ComponentModel.BackgroundWorker,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator7,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,CmPrefixFilters,ContextMenuStrip,,,,,none,,GAP?,
ModExplorer,CmGroupFilters,ContextMenuStrip,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator8,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,TsStateSeparator,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,BgPopulate,System.ComponentModel.BackgroundWorker,,,,,none,,GAP?,
ModExplorer,ToolStripSeparator9,ToolStripSeparator,,,,,none,,GAP?,
ModExplorer,CmExplorer,ContextMenuStrip,,,,,none,,GAP?,
ModExplorer,SepPlayedInfo,ToolStripSeparator,,,,,none,,GAP?,
ModFindAndRename,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModFindAndRename,LpFindReplace,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModFindAndRename,LbFind,?,"""Fin&d:""",System.Drawing.ContentAlignment.MiddleRight,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,TxFind,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,LbReplace,?,"""Replac&e:""",System.Drawing.ContentAlignment.MiddleRight,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,TxReplace,?,,,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,BuClearFind,?,"""ButtonLabel1""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
ModFindAndRename,BuClearReplace,?,,,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
ModFindAndRename,LpMatchOptions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModFindAndRename,CbMatchStart,?,"""Match &start""",,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,CbMatchCase,?,"""&Match case""",,,"CType((System.Windows.Forms.AnchorStyles.Top Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,TsTools,?,"""ToolStrip1""",,,,none,,GAP?,
ModFindAndRename,TsFindNext,?,"""&Find Next""",,,,none,,GAP?,
ModFindAndRename,TsReplace,?,"""&Replace""",,,,none,,GAP?,
ModFindAndRename,TsReplaceAll,?,"""Repla&ce All""",,,,none,,GAP?,
ModFindAndRename,TsUndo,?,"""&Undo""",,,,none,,GAP?,
ModFindAndRename,TsUndoAll,?,"""U&ndo All""",,,,none,,GAP?,
ModFindAndRename,TsHelpFindAndRename,?,"""ToolStripButton6""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModFindAndRename,LbProfileName,?,"""Profile Name""",,,"CType((System.Windows.Forms.AnchorStyles.Left Or System.Windows.Forms.AnchorStyles.Right), System.Windows.Forms.AnchorStyles)",none,,GAP?,
ModFindAndRename,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModFindAndRename,BtApply,?,"""&Apply""",,,System.Windows.Forms.AnchorStyles.Left,comment,vaultkeeper/ui/dialogs/character_filter.py,AUTO-PORTED,matched in comment/docstring
ModFindAndRename,BtCancel,?,"""Cancel""",,,System.Windows.Forms.AnchorStyles.Left,none,,GAP?,
ModFindAndRename,TsStatus,?,"""ToolStrip1""",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
ModFindAndRename,LbMods,?,"""Mods:""",,,,none,,GAP?,
ModFindAndRename,LbModCount,?,"""999""",,,,none,,GAP?,
ModFindAndRename,LbFound,?,"""Found:""",,,,none,,GAP?,
ModFindAndRename,LbFoundCount,?,"""None""",,,,none,,GAP?,
ModFindAndRename,MiStatus,?,"""Duplicate Mod names generated: 999.""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModFindAndRename,SplitterLine1,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModFindAndRename,LvMods,?,,,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/controller.py,AUTO-PORTED,
ModFindAndRename,ColumnHeaderPlus1,?,"""Mods""",,,,none,,GAP?,
ModFindAndRename,SplitterLine2,?,,,System.Windows.Forms.DockStyle.Top,,none,,GAP?,
ModFindAndRename,ToolStripSeparator1,ToolStripSeparator,,,,,none,,GAP?,
ModFindAndRename,ToolStripSeparator2,ToolStripSeparator,,,,,none,,GAP?,
ModFindAndRename,BgReplaceAll,System.ComponentModel.BackgroundWorker,,,,,none,,GAP?,
ModFindAndRename,TtControl,LazWorks.Library.Controls.ToolTipPlus,,,,,none,,GAP?,
ModPlayViewer,LpMain,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModPlayViewer,LpActions,?,,,System.Windows.Forms.DockStyle.Fill,,none,,GAP?,
ModPlayViewer,TsStatus,?,"""ToolStrip1""",,System.Windows.Forms.DockStyle.Fill,,strong,vaultkeeper/ui/status_bar.py,AUTO-PORTED,
ModPlayViewer,LbMods,?,"""Mods:""",,,,none,,GAP?,
ModPlayViewer,LbModTotals,?,"""0/0""",,,,none,,GAP?,
ModPlayViewer,LbFiltered,?,"""Filtered Mods:""",,,,none,,GAP?,
ModPlayViewer,LbModsFiltered,?,"""0.0""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
ModPlayViewer,LbGroup,?,"""Group:""",System.Drawing.ContentAlignment.MiddleRight,,,none,,GAP?,
ModPlayViewer,LbGroupName,?,"""None""",System.Drawing.ContentAlignment.MiddleLeft,,,none,,GAP?,
ModPlayViewer,TsFilterOptions,?,"""Filter Options""",System.Windows.Forms.ToolStripItemAlignment.Right,,,none,,GAP?,
ModPlayViewer,TsOnlyShowCompleted,?,"""Only Show Completed""",,,,none,,GAP?,
ModPlayViewer,TsShowNoEndLevel,?,"""Show no End Level""",,,,none,,GAP?,
ModPlayViewer,TsEndFilter,?,"""Show all End Level values""",,,,none,,GAP?,
ModPlayViewer,TsFilters,?,"""Group and Rating Filters...""",,,,none,,GAP?,
